aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,indicator
1.017997,2.7774,2.7736,2.9208,3.936,0.603,0.4838,4.1197,5.8341,0.482336,0.000281,0.058706,0.030521,0.000917,0.003261,0.003046,0.036694,2.4797,0.082987,0.036711,0.996934,2.774,0.108668,0.120903,3.739,0.000171,5.2585,2015-07-01,low
1.017997,2.8902,2.7795,2.993,3.9972,0.603,0.49,4.1654,5.8699,0.482336,0.000281,0.058706,0.030521,0.000917,0.003339,0.00335,0.036694,2.5453,0.082987,0.036711,0.996934,2.7795,0.110711,0.121101,3.739,0.000171,5.2585,2015-07-01,start
1.045997,2.8054,2.7991,2.9291,3.9797,0.6187,0.4907,4.2199,6.0043,0.495624,0.000285,0.060064,0.030988,0.000955,0.003302,0.003129,0.03754,2.53,0.084153,0.037713,1.024451,2.7989,0.10974,0.121505,3.842,0.000176,5.3584,2015-08-01,start
1.045997,2.8054,2.7986,2.9291,3.9643,0.6187,0.4907,4.2121,6.0043,0.495624,0.000285,0.060064,0.030988,0.000955,0.003302,0.003129,0.03754,2.53,0.084153,0.037713,1.024451,2.7989,0.10974,0.121505,3.842,0.000176,5.3584,2015-08-01,low
1.1054,2.9632,2.9041,3.0888,4.1941,0.6401,0.5186,4.5226,6.3364,0.5237,0.0003,0.0624,0.0329,0.001,0.0034,0.0032,0.039,2.6608,0.0878,0.0397,1.0825,2.9042,0.1147,0.1261,4.0601,0.0002,5.692,2015-08-01,avg
1.147416,3.0254,3.0068,3.1978,4.3682,0.6592,0.5382,4.7469,6.5047,0.543724,0.0003,0.063759,0.034842,0.001023,0.00358,0.003331,0.03985,2.7328,0.09012,0.040494,1.123509,3.0064,0.117742,0.13047,4.214,0.000188,5.94,2015-08-01,end
1.156804,3.0594,3.0309,3.2003,4.5347,0.6629,0.5427,4.8934,6.6855,0.548226,0.000303,0.064408,0.035533,0.001032,0.003589,0.00334,0.040256,2.7888,0.09097,0.041462,1.13275,3.0307,0.119237,0.131264,4.249,0.000189,6.0354,2015-08-01,high
1.174,3.0419,3.0457,3.2523,4.4393,0.677,0.5507,4.8463,6.6188,0.5563,0.0003,0.0651,0.0359,0.001,0.0036,0.0034,0.0407,2.7315,0.0922,0.0413,1.1498,3.0458,0.1197,0.132,4.3117,0.0002,6.0622,2015-09-01,avg
1.210286,3.1176,3.119,3.3143,4.5773,0.6994,0.5677,5.0052,6.7412,0.573609,0.000303,0.067566,0.037084,0.001085,0.00374,0.003484,0.04223,2.8331,0.09505,0.042581,1.185009,3.1191,0.12223,0.135163,4.4455,0.000198,6.2448,2015-09-01,end
1.217835,3.1176,3.1228,3.3372,4.5987,0.7028,0.5712,5.034,6.7825,0.577082,0.000304,0.067566,0.037385,0.00109,0.00374,0.003505,0.04223,2.8331,0.095266,0.042799,1.192587,3.1229,0.122568,0.135163,4.4725,0.000199,6.2714,2015-09-01,high
1.1315,2.9643,2.9511,3.1626,4.3226,0.6525,0.5308,4.6834,6.3998,0.536258,0.000294,0.062586,0.0344,0.001009,0.003535,0.003291,0.039116,2.6499,0.089017,0.039914,1.108104,2.9512,0.116349,0.12845,4.156,0.000185,5.8342,2015-09-01,low
1.1315,2.9643,2.9511,3.1626,4.3226,0.6525,0.5308,4.6834,6.3998,0.536258,0.000295,0.062586,0.0344,0.001009,0.003535,0.003291,0.039116,2.6499,0.089017,0.039914,1.108104,2.9512,0.116349,0.12845,4.156,0.000185,5.8342,2015-09-01,start
1.121171,3.0058,2.9468,3.1843,4.275,0.6492,0.5239,4.6596,6.3478,0.531287,0.000301,0.063559,0.034431,0.001014,0.003585,0.003204,0.039726,2.7575,0.089921,0.039421,1.098659,2.9469,0.11596,0.127694,4.1175,0.000184,5.82,2015-10-01,low
1.209485,3.1212,3.0945,3.3564,4.542,0.6989,0.5674,4.9665,6.7273,0.573222,0.000316,0.067663,0.037021,0.001086,0.00379,0.003479,0.042383,2.9048,0.094976,0.042524,1.184588,3.0945,0.121396,0.13501,4.4425,0.000198,6.2209,2015-10-01,high
1.200485,3.1089,3.0924,3.3172,4.517,0.6937,0.5632,4.9157,6.6725,0.568964,0.000301,0.067238,0.036694,0.001077,0.00374,0.003453,0.042028,2.8278,0.094381,0.042206,1.175773,3.0922,0.12124,0.134848,4.4095,0.000196,6.1898,2015-10-01,start
1.1621,3.0739,3.0431,3.2633,4.4031,0.672,0.5383,4.7899,6.5428,0.5507,0.0003,0.0656,0.0355,0.001,0.0037,0.0033,0.041,2.8507,0.092,0.0408,1.1383,3.0432,0.1195,0.1314,4.2681,0.0002,6.0024,2015-10-01,avg
1.171858,3.061,3.0701,3.2714,4.3466,0.6782,0.536,4.7213,6.5927,0.555351,0.000315,0.065947,0.035619,0.001054,0.00378,0.003389,0.041216,2.9009,0.091809,0.040874,1.147626,3.07,0.120933,0.132248,4.304,0.000193,5.9961,2015-10-01,end
1.1731,3.085,3.0505,3.251,4.2747,0.6764,0.5455,4.6324,6.5571,0.5559,0.0003,0.0652,0.0352,0.0011,0.0037,0.0034,0.0407,2.8334,0.0916,0.0408,1.1486,3.0506,0.1204,0.1322,4.3086,0.0002,5.9578,2015-11-01,avg
1.160255,3.0634,3.0164,3.1859,4.1344,0.6663,0.5442,4.5106,6.4052,0.549853,0.000308,0.063828,0.034721,0.001049,0.003686,0.003303,0.039892,2.7866,0.090299,0.040384,1.135477,3.0162,0.118771,0.130413,4.2615,0.000189,5.8534,2015-11-01,end
1.197005,3.1253,3.084,3.299,4.3718,0.6886,0.5614,4.7351,6.6819,0.567149,0.000322,0.066477,0.035873,0.001085,0.003786,0.003437,0.041548,2.9114,0.093136,0.041668,1.172157,3.0844,0.122175,0.134066,4.396,0.000196,6.0796,2015-11-01,high
1.141815,3.0485,2.9836,3.1579,4.1184,0.6565,0.5308,4.4732,6.335,0.541158,0.000306,0.063205,0.03428,0.001043,0.003665,0.003239,0.039521,2.7592,0.089191,0.039782,1.116376,2.9842,0.117512,0.129046,4.194,0.000186,5.774,2015-11-01,low
1.168759,3.0657,3.0654,3.2851,4.349,0.6773,0.5346,4.7351,6.6246,0.55386,0.000315,0.06563,0.035677,0.001055,0.003768,0.003388,0.041019,2.9114,0.091681,0.040726,1.144514,3.0655,0.120678,0.13224,4.2925,0.000193,5.9961,2015-11-01,start
1.15378,3.0804,3.0069,3.1756,4.1257,0.6623,0.5412,4.484,6.3919,0.54673,0.000307,0.063695,0.034487,0.00105,0.00366,0.003285,0.03981,2.8062,0.089873,0.04017,1.129488,3.0073,0.118312,0.1298,4.2379,0.000188,5.8152,2015-12-01,start
1.1656,3.1035,3.0406,3.1302,4.3004,0.6636,0.5467,4.6568,6.4221,0.5523,0.0003,0.0643,0.0351,0.0011,0.0036,0.0033,0.0402,2.8854,0.0907,0.0408,1.1411,3.0393,0.1189,0.1305,4.2811,0.0002,5.929,2015-12-01,avg
1.168782,3.1338,3.0356,3.094,4.3419,0.661,0.5481,4.6918,6.3607,0.553735,0.000311,0.064612,0.035645,0.001061,0.003651,0.003304,0.040381,2.9387,0.091494,0.040915,1.143314,3.0356,0.119222,0.130555,4.292,0.000191,5.9524,2015-12-01,end
1.17965,3.1432,3.0697,3.1844,4.3997,0.6694,0.5533,4.7666,6.5625,0.558928,0.000315,0.065084,0.035764,0.001066,0.003697,0.003358,0.040677,2.9494,0.091494,0.041405,1.155041,3.0697,0.119947,0.132049,4.3325,0.000192,6.0256,2015-12-01,high
1.145265,3.0761,3.0038,3.0839,4.1152,0.6564,0.5372,4.484,6.3453,0.54276,0.000304,0.062984,0.034117,0.001035,0.003605,0.003266,0.039364,2.8062,0.089291,0.039891,1.121106,3.0036,0.11759,0.128561,4.2065,0.000187,5.7748,2015-12-01,low
1.177071,3.1257,3.037,3.1127,4.328,0.6641,0.5522,4.7003,6.3635,0.557831,0.000311,0.065162,0.036115,0.001063,0.003651,0.003331,0.040726,2.9194,0.09177,0.041235,1.152073,3.0376,0.1195,0.130857,4.3235,0.000192,5.9912,2016-01-01,start
1.12934,2.9433,2.906,2.9553,4.0906,0.6306,0.5297,4.5336,5.9618,0.532239,0.0003,0.06097,0.034473,0.001023,0.003437,0.003228,0.038106,2.6884,0.08685,0.039575,1.105867,2.9059,0.115917,0.123732,4.1475,0.000187,5.7335,2016-01-01,low
1.20171,3.1264,3.0753,3.1302,4.4228,0.6701,0.5637,4.8031,6.4577,0.569361,0.000318,0.065994,0.037591,0.001085,0.003685,0.00342,0.041247,2.9305,0.093835,0.042118,1.175976,3.0754,0.121631,0.132592,4.414,0.000197,6.1021,2016-01-01,high
1.12934,2.9433,2.906,2.9553,4.0906,0.6306,0.5297,4.5336,5.9618,0.532239,0.0003,0.06097,0.034473,0.001023,0.003437,0.003228,0.038106,2.6884,0.08685,0.039575,1.105867,2.9059,0.115917,0.123732,4.1475,0.000187,5.7335,2016-01-01,end
1.1838,3.0477,3.0323,3.0559,4.3241,0.6615,0.5553,4.7261,6.2693,0.5589,0.0003,0.0646,0.0368,0.0011,0.0036,0.0034,0.0404,2.8405,0.0915,0.0415,1.1589,3.0323,0.1202,0.1299,4.3481,0.0002,6.0107,2016-01-01,avg
1.1396,2.9896,2.9792,3.0359,4.2212,0.6396,0.5346,4.6496,5.9879,0.5379,0.0003,0.0613,0.0366,0.001,0.0034,0.0034,0.0383,2.7779,0.0879,0.04,1.1161,2.9792,0.1175,0.1259,4.1859,0.0002,5.8351,2016-02-01,avg
1.148757,3.0089,2.9953,3.117,4.2301,0.6444,0.5389,4.6094,5.8453,0.542589,0.000315,0.061415,0.037227,0.001048,0.003406,0.003439,0.038384,2.7735,0.08872,0.040282,1.12511,2.9954,0.118127,0.126579,4.2195,0.000189,5.8588,2016-02-01,end
1.154626,3.0552,3.015,3.1193,4.2751,0.6494,0.5416,4.7052,6.1065,0.545807,0.000315,0.062157,0.037888,0.001054,0.003489,0.003451,0.038849,2.8555,0.088915,0.040464,1.130858,3.015,0.118712,0.127549,4.241,0.00019,5.8948,2016-02-01,high
1.118538,2.9152,2.933,2.9473,4.1265,0.625,0.5247,4.585,5.8453,0.527458,0.000303,0.060468,0.034833,0.001015,0.003395,0.003246,0.037793,2.7374,0.086604,0.039241,1.095527,2.933,0.116257,0.124443,4.1085,0.000184,5.7425,2016-02-01,low
1.144783,2.982,2.9507,3.0062,4.1265,0.6391,0.537,4.585,6.0612,0.540459,0.000308,0.061954,0.034833,0.001037,0.003489,0.003277,0.038721,2.7439,0.088052,0.040062,1.121544,2.9509,0.117872,0.125752,4.2045,0.000189,5.793,2016-02-01,start
1.067807,2.9916,2.9024,3.0158,4.0607,0.6064,0.4417,4.4377,5.6234,0.5058,0.000295,0.059146,0.034892,0.000974,0.003369,0.003252,0.036967,2.6827,0.085233,0.037458,1.045714,2.9023,0.111341,0.121802,3.922,0.000176,5.5167,2016-03-01,low
1.141815,3.1059,2.9958,3.1245,4.2045,0.6412,0.5356,4.5927,5.8845,0.539539,0.000315,0.061492,0.037268,0.001041,0.003497,0.003423,0.038432,2.7875,0.08849,0.040038,1.118356,2.996,0.11798,0.126504,4.194,0.000188,5.7932,2016-03-01,high
1.141815,2.9916,2.9874,3.0998,4.2045,0.6412,0.5356,4.5633,5.8466,0.539539,0.000314,0.06139,0.037268,0.001041,0.003394,0.003418,0.03837,2.768,0.08849,0.040038,1.118356,2.9875,0.117776,0.126504,4.194,0.000188,5.7932,2016-03-01,start
1.1099,3.052,2.965,3.0779,4.1472,0.6266,0.4857,4.53,5.7969,0.5252,0.0003,0.0608,0.0361,0.001,0.0034,0.0034,0.038,2.7426,0.0874,0.0389,1.0871,2.9655,0.1157,0.1247,4.0768,0.0002,5.6825,2016-03-01,avg
1.067807,3.0009,2.9024,3.0158,4.0607,0.6064,0.4417,4.4377,5.6234,0.5058,0.000295,0.059146,0.034892,0.000974,0.003427,0.003252,0.036967,2.7066,0.085233,0.037458,1.045714,2.9023,0.111341,0.121802,3.922,0.000176,5.5167,2016-03-01,end
1.063,2.9908,2.8904,3.0412,4.0507,0.6027,0.4397,4.4269,5.5837,0.5034,0.0003,0.0587,0.0356,0.001,0.0034,0.0033,0.0367,2.6897,0.0843,0.0373,1.0411,2.8904,0.1112,0.1207,3.9045,0.0002,5.499,2016-04-01,avg
1.063042,2.9871,2.9036,3.1184,4.0497,0.603,0.4397,4.4449,5.7174,0.503349,0.000296,0.05867,0.036377,0.000957,0.003419,0.003354,0.036669,2.7226,0.083198,0.03725,1.041103,2.9038,0.111653,0.121029,3.9045,0.000175,5.5189,2016-04-01,end
1.071847,3.0348,2.9122,3.1184,4.1142,0.6073,0.4434,4.4731,5.7341,0.507568,0.000299,0.059218,0.036411,0.000985,0.003427,0.003397,0.03701,2.7257,0.085242,0.037584,1.049783,2.9118,0.112176,0.121738,3.937,0.000177,5.5445,2016-04-01,high
1.052259,2.9338,2.8639,2.9755,3.9955,0.598,0.4353,4.3838,5.4834,0.498375,0.000295,0.05823,0.034736,0.000957,0.003377,0.003217,0.036394,2.6443,0.083198,0.036898,1.030653,2.8644,0.110318,0.11953,3.865,0.000173,5.4608,2016-04-01,low
1.062089,2.9835,2.8875,2.992,4.061,0.6034,0.4393,4.4386,5.5905,0.503063,0.000296,0.058794,0.034736,0.000968,0.003386,0.003235,0.03675,2.6909,0.084602,0.037239,1.040087,2.8879,0.110982,0.120733,3.901,0.000175,5.4958,2016-04-01,start
1.1022,2.9609,2.9534,3.1279,4.1369,0.6198,0.4561,4.5764,5.8826,0.5214,0.0003,0.0605,0.0372,0.001,0.0034,0.0035,0.0378,2.751,0.0865,0.0387,1.0794,2.9535,0.1143,0.1243,4.0482,0.0002,5.7134,2016-05-01,avg
1.121532,2.985,2.986,3.164,4.1536,0.6258,0.4639,4.5937,6.0585,0.530303,0.000302,0.061364,0.037014,0.001015,0.00346,0.003491,0.038351,2.7728,0.088151,0.039299,1.098446,2.9861,0.115295,0.126276,4.1195,0.000184,5.7913,2016-05-01,end
1.121532,3.0223,2.986,3.164,4.1789,0.6285,0.4681,4.6187,6.0585,0.530303,0.000305,0.061364,0.037651,0.00102,0.003468,0.00352,0.038351,2.7748,0.088151,0.039323,1.098446,2.9861,0.115295,0.126276,4.1195,0.000184,5.7913,2016-05-01,high
1.067957,2.9375,2.9261,3.0935,4.1058,0.6058,0.4417,4.5234,5.7598,0.505539,0.000298,0.059176,0.036849,0.000961,0.003411,0.003381,0.036986,2.7336,0.083511,0.037432,1.045916,2.9264,0.112522,0.121753,3.9225,0.000176,5.5831,2016-05-01,low
1.067957,3.0223,2.9261,3.1357,4.1103,0.6058,0.4417,4.5234,5.7598,0.505539,0.000298,0.059176,0.036942,0.000961,0.003448,0.003381,0.036986,2.7652,0.083511,0.037432,1.045916,2.9264,0.112522,0.121753,3.9225,0.000176,5.5831,2016-05-01,start
1.094488,2.9899,2.9816,3.1043,4.1,0.6054,0.4527,4.4664,5.391,0.518171,0.000302,0.059511,0.037384,0.000984,0.003462,0.003407,0.037194,2.8082,0.085599,0.038394,1.071929,2.9816,0.114164,0.124717,4.02,0.00018,5.6149,2016-06-01,low
1.13327,3.0489,3.0423,3.1976,4.2671,0.6327,0.4688,4.6657,6.0034,0.535807,0.000308,0.061818,0.040811,0.001025,0.003515,0.003523,0.038636,2.9059,0.089396,0.039751,1.109882,3.0374,0.116859,0.127684,4.1625,0.000185,5.8509,2016-06-01,high
1.125647,3.0089,2.9978,3.1641,4.1588,0.6271,0.4656,4.5992,5.9888,0.532059,0.000302,0.061507,0.037384,0.001019,0.003462,0.003501,0.038443,2.8082,0.088552,0.039446,1.102533,2.9978,0.115812,0.126658,4.1345,0.000184,5.8002,2016-06-01,start
1.1127,3.0192,3.015,3.1664,4.2101,0.62,0.4605,4.5894,5.7922,0.5265,0.0003,0.0607,0.0388,0.001,0.0035,0.0035,0.038,2.8687,0.0879,0.0391,1.0898,3.014,0.1157,0.1263,4.0871,0.0002,5.7521,2016-06-01,avg
1.095169,2.9899,2.9816,3.1043,4.1,0.6054,0.453,4.4664,5.391,0.518457,0.000305,0.059511,0.039145,0.000985,0.003489,0.003432,0.037194,2.8528,0.085599,0.038401,1.072539,2.9816,0.114276,0.124717,4.0225,0.00018,5.6149,2016-06-01,end
1.0943,3.0265,2.9754,3.0832,4.0911,0.6019,0.4529,4.4468,5.3004,0.5182,0.0003,0.0598,0.0385,0.001,0.0035,0.0034,0.0374,2.8642,0.0854,0.0384,1.0717,2.9755,0.1147,0.1252,4.0195,0.0002,5.5882,2016-07-01,avg
1.103624,3.0557,3.0059,3.0843,4.1443,0.6094,0.4565,4.4959,5.3506,0.522641,0.00031,0.060466,0.039159,0.000985,0.003613,0.003444,0.037791,2.8849,0.08608,0.038679,1.080833,3.006,0.116213,0.127149,4.0535,0.000182,5.6357,2016-07-01,end
1.111187,3.0557,3.0059,3.1096,4.1443,0.6112,0.4596,4.4959,5.3829,0.526248,0.000311,0.060723,0.04027,0.001005,0.003613,0.003478,0.037952,2.9381,0.086509,0.038962,1.088342,3.006,0.116606,0.127192,4.0815,0.000183,5.6547,2016-07-01,high
1.0777,2.9794,2.9395,3.0512,4.0251,0.5921,0.4458,4.397,5.1642,0.510491,0.000302,0.059128,0.037314,0.000976,0.003472,0.003369,0.036955,2.8049,0.08403,0.03777,1.055488,2.9394,0.112678,0.123522,3.9585,0.000178,5.5071,2016-07-01,low
1.087152,2.9794,2.9681,3.0834,4.088,0.6002,0.4497,4.4284,5.3243,0.514641,0.000304,0.059195,0.038829,0.000984,0.003485,0.00341,0.036996,2.8548,0.084994,0.038127,1.064673,2.9683,0.113631,0.123968,3.993,0.000179,5.5856,2016-07-01,start
1.0963,3.0728,2.99,3.0993,4.15,0.6057,0.4537,4.5138,5.2794,0.5192,0.0003,0.0602,0.0398,0.001,0.0036,0.0034,0.0376,2.9109,0.0863,0.0385,1.0738,2.9901,0.116,0.1276,4.0269,0.0002,5.6352,2016-08-01,avg
1.10249,3.0663,2.9747,3.1088,4.1302,0.6064,0.456,4.5245,5.2988,0.522102,0.000305,0.060355,0.039664,0.000993,0.003622,0.003363,0.037722,2.9349,0.087189,0.038642,1.079853,2.9746,0.117122,0.127732,4.0495,0.000182,5.656,2016-08-01,end
1.104955,3.0929,3.029,3.1319,4.2027,0.6123,0.4595,4.5654,5.4055,0.5231,0.00031,0.060808,0.040241,0.000996,0.003656,0.003439,0.038004,2.9514,0.087189,0.038763,1.082079,3.0291,0.117122,0.128484,4.0585,0.000182,5.6788,2016-08-01,high
1.087501,3.0471,2.9686,3.0584,4.0799,0.6013,0.4498,4.4563,5.1562,0.515113,0.000304,0.059775,0.039313,0.000974,0.003576,0.003347,0.037348,2.8756,0.085436,0.038134,1.065158,2.9686,0.114875,0.126622,3.9945,0.000179,5.5607,2016-08-01,low
1.097861,3.0671,3.0107,3.0936,4.1624,0.6078,0.4541,4.5073,5.3453,0.519796,0.000308,0.060407,0.039343,0.000992,0.003628,0.003426,0.037754,2.9111,0.085862,0.038473,1.075276,3.0108,0.11596,0.127353,4.0325,0.000181,5.6188,2016-08-01,start
1.109826,3.0727,2.99,3.111,4.1449,0.6102,0.4591,4.5475,5.3588,0.525525,0.000307,0.060859,0.039476,0.001,0.003638,0.003375,0.038038,2.9553,0.087361,0.038926,1.086965,2.9904,0.117784,0.128475,4.0765,0.000183,5.684,2016-09-01,start
1.105061,3.0727,2.99,3.111,4.1449,0.6086,0.4571,4.5475,5.3468,0.523313,0.000307,0.060859,0.039304,0.000996,0.003638,0.003279,0.038038,2.9553,0.085282,0.03882,1.082213,2.9904,0.116907,0.128475,4.059,0.000182,5.6751,2016-09-01,low
1.129972,3.1756,3.0474,3.161,4.2905,0.622,0.4674,4.65,5.474,0.535134,0.00032,0.062305,0.041172,0.001019,0.00378,0.0034,0.038941,3.0353,0.087603,0.039703,1.10649,3.0477,0.119604,0.13236,4.1505,0.000186,5.7976,2016-09-01,high
1.1186,3.1223,3.0232,3.1415,4.2175,0.6157,0.4627,4.6052,5.4034,0.5297,0.0003,0.0616,0.0403,0.001,0.0037,0.0033,0.0385,3.0047,0.0865,0.0393,1.0953,3.0233,0.1183,0.1306,4.1087,0.0002,5.7466,2016-09-01,avg
1.128642,3.1632,3.0357,3.1533,4.2905,0.6215,0.4668,4.65,5.3775,0.534558,0.000319,0.062163,0.040881,0.001019,0.003762,0.003303,0.038853,3.0119,0.085492,0.039613,1.103951,3.0359,0.119432,0.13236,4.1455,0.000186,5.7967,2016-09-01,end
1.1374,3.1813,3.0175,3.1551,4.2317,0.6206,0.4705,4.6045,5.1491,0.5385,0.0003,0.0626,0.0402,0.001,0.0037,0.0033,0.0391,2.9882,0.0864,0.0399,1.1138,3.0177,0.1191,0.1322,4.1776,0.0002,5.7691,2016-10-01,avg
1.144584,3.1982,3.0203,3.1356,4.2555,0.621,0.4734,4.6112,5.1236,0.542091,0.000322,0.06301,0.040124,0.001038,0.003674,0.003269,0.039271,3.0069,0.086785,0.040155,1.120977,3.0203,0.120089,0.133253,4.204,0.000188,5.7667,2016-10-01,end
1.148757,3.2292,3.0394,3.2166,4.2676,0.6267,0.4752,4.647,5.2938,0.543803,0.000323,0.063128,0.040556,0.001038,0.003738,0.003358,0.039455,3.0257,0.087079,0.04033,1.12499,3.0393,0.120089,0.133253,4.2195,0.000189,5.8172,2016-10-01,high
1.123045,3.1362,2.9945,3.1158,4.1814,0.6145,0.4645,4.5308,5.0604,0.531863,0.000318,0.062004,0.039865,0.001007,0.003662,0.00323,0.038752,2.9363,0.085554,0.039472,1.09978,2.9945,0.117738,0.131153,4.125,0.000185,5.709,2016-10-01,low
1.123045,3.1606,3.0145,3.1411,4.2295,0.6183,0.4645,4.6198,5.2938,0.531863,0.000318,0.062004,0.040396,0.001017,0.003734,0.003251,0.038752,3.0067,0.085554,0.039472,1.09978,3.0151,0.118945,0.131566,4.125,0.000185,5.7654,2016-10-01,start
1.1802,3.2652,3.0737,3.2228,4.3567,0.6336,0.2889,4.6846,5.3883,0.5589,0.0003,0.0641,0.0401,0.0011,0.0037,0.0033,0.0401,3.099,0.0881,0.0414,1.1558,3.0737,0.1227,0.1365,4.3349,0.0002,5.9243,2016-11-01,avg
1.215916,3.3372,3.134,3.3224,4.4083,0.6486,0.2481,4.7483,5.5738,0.575838,0.000329,0.065097,0.039661,0.00111,0.00382,0.003401,0.040692,3.1925,0.089804,0.042574,1.1906,3.134,0.125388,0.140075,4.466,0.000197,6.0385,2016-11-01,end
1.215916,3.3372,3.1349,3.3229,4.4173,0.6486,0.4725,4.7516,5.5814,0.575838,0.000331,0.065097,0.041436,0.00111,0.00382,0.003409,0.040692,3.1925,0.089804,0.042619,1.1906,3.1351,0.125536,0.140459,4.466,0.000197,6.0434,2016-11-01,high
1.139956,3.2013,3.0135,3.1218,4.2317,0.6181,0.2345,4.5906,5.1232,0.539913,0.00032,0.062755,0.039364,0.001031,0.003648,0.003247,0.039222,3.0013,0.086352,0.039976,1.11634,3.0135,0.119671,0.132764,4.187,0.000188,5.7544,2016-11-01,low
1.140364,3.2044,3.0135,3.1218,4.2317,0.6181,0.4717,4.5906,5.1232,0.540114,0.000321,0.062791,0.039938,0.001034,0.003672,0.003247,0.039244,3.0013,0.086574,0.039976,1.116844,3.0135,0.119671,0.132764,4.1885,0.000188,5.7544,2016-11-01,start
1.216411,3.3072,3.1229,3.3325,4.3955,0.648,0.2501,4.7359,5.5966,0.576104,0.000329,0.065298,0.039112,0.00111,0.003806,0.003392,0.040812,3.164,0.089759,0.042613,1.191229,3.1229,0.125117,0.140061,4.468,0.000197,6.0486,2016-12-01,start
1.204568,3.214,3.0912,3.3017,4.3521,0.6411,0.2281,4.6627,5.4928,0.570289,0.000329,0.065058,0.037888,0.001092,0.003712,0.003234,0.040662,3.0817,0.088836,0.042198,1.179505,3.0914,0.124073,0.138737,4.4245,0.000195,5.9767,2016-12-01,low
1.221378,3.3285,3.1296,3.3813,4.4122,0.648,0.2501,4.7791,5.663,0.578451,0.000335,0.066082,0.039215,0.001118,0.003824,0.003392,0.041302,3.205,0.090516,0.042816,1.1959,3.1294,0.125167,0.140232,4.486,0.000197,6.0486,2016-12-01,high
1.2147,3.2781,3.107,3.3415,4.3757,0.6445,0.2414,4.7055,5.571,0.575,0.0003,0.0657,0.0385,0.0011,0.0038,0.0033,0.0411,3.1411,0.0896,0.0426,1.1894,3.107,0.1246,0.1394,4.4615,0.0002,6.0115,2016-12-01,avg
1.221378,3.2436,3.1017,3.3272,4.3942,0.6455,0.2474,4.7238,5.5108,0.578451,0.000334,0.066005,0.038442,0.001118,0.00372,0.003298,0.041267,3.1218,0.090516,0.042816,1.1959,3.1016,0.125167,0.13915,4.486,0.000197,6.0116,2016-12-01,end
1.2142,3.3241,3.1214,3.3755,4.4209,0.6466,0.2391,4.7389,5.4963,0.575,0.0003,0.0655,0.0388,0.0011,0.0038,0.0033,0.0409,3.1735,0.0897,0.0426,1.189,3.1214,0.1258,0.1407,4.4596,0.0002,6.0234,2017-01-01,avg
1.205995,3.3505,3.1207,3.3823,4.4518,0.6437,0.2344,4.7385,5.5409,0.570941,0.000332,0.065254,0.039014,0.001093,0.0038,0.003293,0.040791,3.2282,0.089031,0.042278,1.18109,3.1208,0.125865,0.141143,4.4295,0.000196,5.9993,2017-01-01,end
1.224987,3.3724,3.136,3.4027,4.4518,0.6492,0.2479,4.7721,5.6098,0.580158,0.000337,0.066085,0.039347,0.001121,0.003832,0.003333,0.041302,3.2308,0.090469,0.043042,1.199563,3.1358,0.126282,0.142116,4.4995,0.000199,6.0445,2017-01-01,high
1.205995,3.2481,3.1043,3.3414,4.378,0.6437,0.2334,4.682,5.3722,0.570941,0.000332,0.064963,0.038152,0.001092,0.003712,0.003259,0.04059,3.1074,0.088808,0.042266,1.181059,3.1042,0.125176,0.13935,4.4295,0.000196,5.9939,2017-01-01,low
1.223148,3.2481,3.1043,3.3502,4.3975,0.646,0.2479,4.7104,5.5273,0.579195,0.000333,0.065974,0.038275,0.001119,0.003732,0.003328,0.041235,3.1275,0.09029,0.043042,1.197633,3.1042,0.125452,0.139352,4.4925,0.000198,6.0394,2017-01-01,start
1.2105,3.4124,3.1422,3.3952,4.4371,0.6468,0.2639,4.7305,5.5533,0.573,0.0003,0.0663,0.0393,0.0011,0.0039,0.0033,0.0414,3.2126,0.0889,0.0424,1.1855,3.1422,0.127,0.1441,4.446,0.0002,6.0257,2017-02-01,avg
1.210347,3.4151,3.166,3.3704,4.4075,0.647,0.2778,4.7055,5.5254,0.57271,0.000333,0.066544,0.039464,0.001105,0.003924,0.003249,0.041591,3.1942,0.088436,0.04242,1.185333,3.166,0.127307,0.144736,4.445,0.000195,6.0129,2017-02-01,end
1.214163,3.4361,3.166,3.4115,4.4792,0.6498,0.283,4.7884,5.6198,0.574585,0.000334,0.066667,0.039639,0.001114,0.003941,0.003289,0.04166,3.2667,0.089327,0.042553,1.189073,3.166,0.127444,0.144989,4.4595,0.000196,6.0489,2017-02-01,high
1.204024,3.3846,3.1239,3.3704,4.4055,0.6441,0.2356,4.6925,5.5204,0.570075,0.000331,0.065675,0.038938,0.001099,0.003854,0.003233,0.041047,3.1919,0.088361,0.042228,1.179145,3.1239,0.126056,0.142498,4.4225,0.000195,6.0029,2017-02-01,low
1.208343,3.3911,3.1451,3.4115,4.4792,0.6449,0.2356,4.7884,5.6198,0.571933,0.000332,0.065851,0.039367,0.001106,0.003867,0.003266,0.041157,3.2408,0.089161,0.042388,1.183262,3.1453,0.126484,0.142701,4.438,0.000196,6.0489,2017-02-01,start
